"diagnose_id";"descr";"icd_code"
2078;"AkromegalieundhypophysärerRiesenwuchs,ArthropathieinVerbindungmitAkromegalie+(M14.5*),ÜberproduktionvonSomatotropin[Wachstumshormon]";"E220"
2079;"Hyperprolaktinämie.";"E221"
2080;"SyndromderinadäquatenSekretionvonAdiuretin";"E222"
2081;"SonstigeÜberfunktionderHypophyse,ZentralausgelöstePubertaspraecox";"E228"
2082;"ÜberfunktionderHypophyse,nichtnäherbezeichnet";"E229"
2084;"Hypopituitarismus,FertilerEunuchoidismus,HypogonadotroperHypogonadismus,HypophysäreKachexie,HypophysärerMinderwuchs";"E230"
2085;"ArzneimittelinduzierterHypopituitarismus.SolldieSubstanzangegebenwerden,isteinezusätzlicheSchlüsselnummer(Kapitel)XXzubenutzen.";"E231"
2086;"Diabetesinsipidus";"E232"
2087;"HypothalamischeDysfunktion,anderenortsnichtklassifiziert";"E233"
2088;"SonstigeStörungenderHypophyse,AbszeßderHypophyse,Dystrophiaadiposogenitalis";"E236"
2089;"StörungderHypophyse,nichtnäherbezeichnet";"E237"
2091;"HypophysäresCushing-Syndrom,HypophysärerHyperadrenokortizismus,MorbusCushing,ÜberproduktionvonACTHderAdenohypophyse";"E240"
2092;"Nelson-Tumor";"E241"
2093;"ArzneimittelinduziertesCushing-Syndrom.";"E242"
2094;"EktopischesACTH-Syndrom,Cushing-SyndromalsFolgevonektopischemACTH-bildendemTumor";"E243"
2095;"AlkoholinduziertesPseudo-Cushing-Syndrom";"E244"
2096;"SonstigesCushing-Syndrom";"E248"
2097;"Cushing-Syndrom,nichtnäherbezeichnet";"E249"
2099;"AngeboreneadrenogenitaleStörungeninVerbindungmitEnzymmangel,AngeboreneNebennierenrindenhyperplasie,AngeborenesadrenogenitalesSalzverlustsyndrom,21-Hydroxylase-Mangel";"E250"
2100;"SonstigeadrenogenitaleStörungen,IdiopathischeadrenogenitaleStörung.";"E258"
2101;"AdrenogenitaleStörung,nichtnäherbezeichnet,AdrenogenitalesSyndromo.n.A.";"E259"
2103;"PrimärerHyperaldosteronismus,Conn-Syndrom,PrimärerAldosteronismusdurchNebennierenrindenhyperplasie(beidseitig)";"E260"
2104;"SekundärerHyperaldosteronismus";"E261"
2105;"SonstigerHyperaldosteronismus,Bartter-Syndrom";"E268"
2106;"Hyperaldosteronismus,nichtnäherbezeichnet";"E269"
2108;"SonstigeNebennierenrindenüberfunktion,ÜberproduktionvonACTH,nichtinVerbindungmitCushing-Krankheit,VorzeitigeAdrenarche";"E270"
2109;"PrimäreNebennierenrindeninsuffizienz,Addison-Krankheit,Autoimmunadrenalitis";"E271"
2110;"Addison-Krise,AkuteNebennierenrindeninsuffizienz,Nebennierenrinden-Krise";"E272"
2111;"ArzneimittelinduzierteNebennierenrindeninsuffizienz,";"E273"
2112;"SonstigeundnichtnäherbezeichneteNebennierenrindeninsuffizienz,Hypoaldosteronismus,Nebennieren:Blutung,Infarzierung,Nebennierenrindeninsuffizienzo.n.A.";"E274"
2113;"Nebennierenmarküberfunktion,HypersekretionvonKatecholaminen,Nebennierenmarkhyperplasie";"E275"
2114;"SonstigenäherbezeichneteKrankheitenderNebenniere,AbnormitätdeskortisolbindendenGlobulins[Transcortin]";"E278"
2115;"KrankheitderNebenniere,nichtnäherbezeichnet";"E279"
2117;"Östrogenüberschuß,";"E280"
2118;"Androgenüberschuß,HypersekretionovariellerAndrogene,";"E281"
2119;"SyndrompolyzystischerOvarien,Stein-Leventhal-Syndrom,SyndromsklerozystischerOvarien";"E282"
2120;"PrimäreOvarialinsuffizienz,Östrogenverminderung,SyndromresistenterOvarien,VorzeitigeMenopauseo.n.A.";"E283"
2121;"SonstigeovarielleDysfunktion,OvarielleÜberfunktiono.n.A.";"E288"
2122;"OvarielleDysfunktion,nichtnäherbezeichnet";"E289"
2124;"TestikuläreÜberfunktion,HypersekretionvontestikulärenHormonen";"E290"
2125;"TestikuläreUnterfunktion,BiosynthesestörungdestestikulärenAndrogenso.n.A.,TestikulärerHypogonadismuso.n.A.,5-(-Reduktase-Mangel(mitPseudohermaphroditismusmasculinus)";"E291"
2126;"SonstigetestikuläreDysfunktion";"E298"
2127;"TestikuläreDysfunktion,nichtnäherbezeichnet";"E299"
2129;"VerzögertePubertät[Pubertastarda],KonstitutionelleVerzögerungderPubertät,VerzögertesexuelleEntwicklung";"E300"
2130;"VorzeitigePubertät[Pubertaspraecox],VorzeitigeMenarche";"E301"
2131;"SonstigePubertätsstörungen,VorzeitigeThelarche";"E308"
2132;"Pubertätsstörung,nichtnäherbezeichnet";"E309"
2134;"AutoimmunepolyglanduläreInsuffizienz,Schmidt-Syndrom";"E310"
2135;"PolyglanduläreÜberfunktion";"E311"
2136;"SonstigepolyglanduläreDysfunktion";"E318"
2137;"PolyglanduläreDysfunktion,nichtnäherbezeichnet";"E319"
2139;"PersistierendeThymushyperplasie,Thymushypertrophie";"E320"
2140;"AbszeßdesThymus";"E321"
2141;"SonstigeKrankheitendesThymus";"E328"
2142;"KrankheitdesThymus,nichtnäherbezeichnet";"E329"
2144;"Karzinoid-Syndrom";"E340"
2145;"SonstigeHypersekretionintestinalerHormone";"E341"
2146;"EktopischeHormonsekretion,anderenortsnichtklassifiziert";"E342"
2147;"Minderwuchs,anderenortsnichtklassifiziert,Minderwuchs:konstitutionell,Laron-Typ,psychosozial,o.n.A.";"E343"
2148;"KonstitutionellerHochwuchs,KonstitutionellerRiesenwuchs";"E344"
2149;"Androgenresistenz-Syndrom,PeriphereHormonrezeptorstörung,PseudohermaphroditismusmasculinusmitAndrogenresistenz,Reifenstein-Syndrom,TestikuläreFeminisierung(Syndrom)";"E345"
2150;"SonstigenäherbezeichneteendokrineStörungen,DysfunktiondesCorpuspineale[Epiphyse],Progerie";"E348"
2151;"EndokrineStörung,nichtnäherbezeichnet,EndokrineStörungo.n.A.,HormonelleStörungo.n.A.";"E349"
2153;"KrankheitenderSchilddrüsebeianderenortsklassifiziertenKrankheiten,TuberkulosederSchilddrüse(A18.8+)";"E350"
2154;"KrankheitenderNebennierenbeianderenortsklassifiziertenKrankheiten,TuberkulöseAddison-Krankheit(A18.7+),Waterhouse-Friderichsen-Syndrom(durchMeningokokken)(A39.1+)";"E351"
2155;"KrankheitensonstigerendokrinerDrüsenbeianderenortsklassifiziertenKrankheiten";"E358"
2156;"Kwashiorkor,ErheblicheMangelernährungmitalimentäremÖdemundPigmentstörungderHautundderHaare.";"E40"
2157;"AlimentärerMarasmus,ErheblicheMangelernährungmitMarasmus";"E41"
2158;"Kwashiorkor-Marasmus,ErheblicheEnergie-undEiweißmangelernährung[wieunterE43aufgeführt]:intermediäreForm,mitAnzeichenvonKwashiorkorundMarasmusgleichzeitig";"E42"
2159;"NichtnäherbezeichneteerheblicheEnergie-undEiweißmangelernährung";"E43"
2161;"MäßigeEnergie-undEiweißmangelernährung";"E440"
2162;"LeichteEnergie-undEiweißmangelernährung";"E441"
2163;"EntwicklungsverzögerungdurchEnergie-undEiweißmangelernährung.Alimentär:Entwicklungshemmung,Minderwuchs,KörperlicheRetardationdurchMangelernährung";"E45"
2164;"NichtnäherbezeichneteEnergie-undEiweißmangelernährung,Mangelernährungo.n.A.,StörungderProtein-Energie-Balanceo.n.A.";"E46"
2166;"Vitamin-A-MangelmitXerosisconjunctivae";"E500"
2167;"Vitamin-A-MangelmitBitot-FleckenundXerosisconjunctivae,Bitot-FleckebeimKleinkind";"E501"
2168;"Vitamin-A-MangelmitHornhautxerose";"E502"
2169;"Vitamin-A-MangelmitHornhautulzerationundHornhautxerose";"E503"
2170;"Vitamin-A-MangelmitKeratomalazie";"E504"
2171;"Vitamin-A-MangelmitNachtblindheit";"E505"
2173;"SonstigeManifestationendesVitamin-A-MangelsamAuge,Xerophthalmieo.n.A.";"E507"
2174;"SonstigeManifestationendesVitamin-A-Mangels,Keratosisfollicularis,Xerodermie,durchVitamin-A-Mangel(L86*)";"E508"
2175;"Vitamin-A-Mangel,nichtnäherbezeichnet,HypovitaminoseAo.n.A.";"E509"
2177;"Beriberi";"E511"
2178;"Wernicke-Enzephalopathie";"E512"
2179;"SonstigeManifestationendesThiaminmangels";"E518"
2180;"Thiaminmangel,nichtnäherbezeichnet";"E519"
2181;"Niazinmangel[Pellagra],Mangel:Niazin(Tryptophan),Nikotinsäureamid,Pellagra(alkoholbedingt)";"E52"
2183;"Riboflavinmangel,Ariboflavinose";"E530"
2184;"Pyridoxinmangel,Vitamin-B6-Mangel";"E531"
2185;"MangelansonstigennäherbezeichnetenVitaminendesVitamin-B-Komplexes,Mangel:Biotin,Cobalamin,Folat,Folsäure,Pantothensäure,VitaminB12,Zyanocobalamin";"E538"
2186;"Vitamin-B-Mangel,nichtnäherbezeichnet";"E539"
2187;"Askorbinsäuremangel,Vitamin-C-Mangel,Skorbut";"E54"
2189;"FlorideRachitis,Osteomalazie:imJugendalter,imKindesalter";"E550"
2190;"Vitamin-D-Mangel,nichtnäherbezeichnet,AvitaminoseD";"E559"
2192;"Vitamin-E-Mangel";"E560"
2193;"Vitamin-K-Mangel";"E561"
2194;"MangelansonstigenVitaminen";"E568"
2195;"Vitaminmangel,nichtnäherbezeichnet";"E569"
2196;"AlimentärerKalziummangel";"E58"
2197;"AlimentärerSelenmangel,Keshan-Krankheit";"E59"
2198;"AlimentärerZinkmangel";"E60"
2200;"Kupfermangel";"E610"
2201;"Eisenmangel";"E611"
2202;"Magnesiummangel";"E612"
2204;"Chrommangel";"E614"
2206;"Vanadiummangel";"E616"
2207;"MangelanmehrerenSpurenelementen";"E617"
2208;"MangelansonstigennäherbezeichnetenSpurenelementen";"E618"
2209;"Spurenelementmangel,nichtnäherbezeichnet";"E619"
2211;"MangelanessentiellenFettsäuren[EFA]";"E630"
2212;"AlimentärerMangelzustandinfolgeunausgewogenerZusammensetzungderNahrung";"E631"
2213;"SonstigenäherbezeichnetealimentäreMangelzustände";"E638"
2214;"AlimentärerMangelzustand,nichtnäherbezeichnet";"E639"
2216;"FolgenderEnergie-undEiweißmangelernährung";"E640"
2217;"FolgendesVitamin-A-Mangels";"E641"
2218;"FolgendesVitamin-C-Mangels";"E642"
2219;"FolgenderRachitis";"E643"
2220;"FolgensonstigeralimentärerMangelzustände";"E648"
2221;"FolgeneinesnichtnäherbezeichnetenalimentärenMangelzustandes";"E649"
2222;"LokalisierteAdipositas,Fettpolster";"E65"
2224;"AdipositasdurchübermäßigeKalorienzufuhr";"E660"
2225;"ArzneimittelinduzierteAdipositas,";"E661"
2226;"ÜbermäßigeAdipositasmitalveolärerHypoventilation,Pickwick-Syndrom";"E662"
2227;"SonstigeAdipositas,KrankhafteAdipositas";"E668"
2228;"Adipositas,nichtnäherbezeichnet,EinfacheAdipositaso.n.A.";"E669"
2230;"HypervitaminoseA";"E670"
2231;"Hyperkarotinämie";"E671"
2232;"Megavitamin-B6-Syndrom,HypervitaminoseB6";"E672"
2233;"HypervitaminoseD";"E673"
2234;"SonstigenäherbezeichneteÜberernährung";"E678"
2235;"FolgenderÜberernährung";"E68"
2237;"KlassischePhenylketonurie";"E700"
2238;"SonstigeHyperphenylalaninämien";"E701"
2239;"StörungendesTyrosinstoffwechsels,Alkaptonurie,Hypertyrosinämie,Ochronose,Tyrosinämie,Tyrosinose";"E702"
2240;"Albinismus:okulär,okulokutan,Chediak-(Steinbrinck-)Higashi-Syndrom,Cross-McKusick-Breen-Syndrom,Hermansky-Pudlak-Syndrom";"E703"
2241;"SonstigeStörungendesStoffwechselsaromatischerAminosäuren,Störungen:Histidinstoffwechsel,Tryptophanstoffwechsel";"E708"
2242;"StörungdesStoffwechselsaromatischerAminosäuren,nichtnäherbezeichnet";"E709"
2244;"Ahornsirup-(Harn-)Krankheit";"E710"
2245;"SonstigeStörungendesStoffwechselsverzweigterAminosäuren,Hyperleuzin-Isoleuzinämie,Hypervalinämie,Isovalerianazidämie,Methylmalonazidämie,Propionazidämie";"E711"
2246;"StörungdesStoffwechselsverzweigterAminosäuren,nichtnäherbezeichnet";"E712"
2247;"StörungendesFettsäurestoffwechsels,Adrenoleukodystrophie[Addison-Schilder-Syndrom],MangelanMuskel-Carnitin-Palmitoyltransferase";"E713"
2249;"StörungendesAminosäuretransportes,De-Toni-Debré-Fanconi-Komplex,Hartnup-Krankheit,Lowe-Syndrom,Zystinose,Zystinurie";"E720"
2250;"StörungendesStoffwechselsschwefelhaltigerAminosäuren,Homozystinurie,Methioninämie,Sulfitoxidasemangel,Zystathioninurie";"E721"
2251;"StörungendesHarnstoffzyklus,Argininämie,Argininbernsteinsäure-Krankheit,Hyperammonämie,Zitrullinämie";"E722"
2252;"StörungendesLysin-undHydroxylysinstoffwechsels,Glutaminazidurie,Hydroxylysinämie,Hyperlysinämie";"E723"
2253;"StörungendesOrnithinstoffwechsels,Ornithinämie(TypI,II)";"E724"
2254;"StörungendesGlyzinstoffwechsels,Hyperhydroxyprolinämie,Hyperprolinämie(TypI,II),NichtketotischeHyperglyzinämie,Sarkosinämie";"E725"
2255;"SonstigenäherbezeichneteStörungendesAminosäurestoffwechsels,Störungen:(-Aminosäurestoffwechsel,(-Glutamylzyklus";"E728"
2256;"StörungdesAminosäurestoffwechsels,nichtnäherbezeichnet";"E729"
2258;"AngeborenerLaktasemangel";"E730"
2259;"SekundärerLaktasemangel";"E731"
2260;"SonstigeLaktoseintoleranz";"E738"
2261;"Laktoseintoleranz,nichtnäherbezeichnet";"E739"
2263;"Glykogenspeicherkrankheit[Glykogenose]";"E740"
2264;"StörungendesFruktosestoffwechsels,EssentielleFruktosurie,Fruktose-1,6-diphosphatase-Mangel,HereditäreFruktoseintoleranz";"E741"
2265;"StörungendesGalaktosestoffwechsels,Galaktokinasemangel,Galaktosämie";"E742"
2266;"SonstigeStörungenderintestinalenKohlenhydratabsorption,Glukose-Galaktose-Malabsorption,Saccharasemangel";"E743"
2267;"StörungendesPyruvatstoffwechselsundderGlukoneogenese,Mangelan:Phosphoenolpyruvat-Carboxykinase,Pyruvatcarboxylase,Pyruvatdehydrogenase";"E744"
2268;"SonstigenäherbezeichneteStörungendesKohlenhydratstoffwechsels,EssentiellePentosurie,Oxalose,Oxalurie,RenaleGlukosurie";"E748"
2269;"StörungdesKohlenhydratstoffwechsels,nichtnäherbezeichnet";"E749"
2271;"GM2-Gangliosidose,Sandhoff-Krankheit,Tay-Sachs-Krankheit,GM2-Gangliosidose:adulteForm,juvenileForm,o.n.A.";"E750"
2272;"SonstigeGangliosidosen,Gangliosidose:GM1-,GM3-,o.n.A.,MukolipidoseIV";"E751"
2273;"SonstigeSphingolipidosen,Fabry-(Anderson-)Krankheit,Farber-Krankheit,Gaucher-Krankheit,Krabbe-Krankheit,MetachromatischeLeukodystrophie,Niemann-Pick-Krankheit,Sulfatasemangel";"E752"
2274;"Sphingolipidose,nichtnäherbezeichnet";"E753"
2275;"NeuronaleZeroidlipofuszinose,Batten-Kufs-Syndrom,Bielschowsky-Dollinger-Syndrom,Spielmeyer-Vogt-Krankheit";"E754"
2276;"SonstigeStörungenderLipidspeicherung,Wolman-Krankheit,ZerebrotendinöseXanthomatose[van-Bogaert-Scherer-Epstein-Syndrom]";"E755"
2277;"StörungderLipidspeicherung,nichtnäherbezeichnet";"E756"
2279;"Mukopolysaccharidose,TypI,Hurler-Scheie-Variante,Pfaundler-Hurler-Krankheit,Scheie-Krankheit";"E760"
2280;"Mukopolysaccharidose,TypII,Hunter-Krankheit";"E761"
2281;"SonstigeMukopolysaccharidosen,-Glukuronidase-Mangel";"E762"
2282;"Mukopolysaccharidose,nichtnäherbezeichnet";"E763"
2283;"SonstigeStörungendesGlykosaminoglykan-Stoffwechsels";"E768"
2284;"StörungdesGlykosaminoglykan-Stoffwechsels,nichtnäherbezeichnet";"E769"
2286;"DefektederposttranslationalenModifikationlysosomalerEnzyme,MukolipidoseII[I-Zell-Krankheit],MukolipidoseIII[Pseudo-Hurler-Polydystrophie]";"E770"
2287;"DefektebeimGlykoproteinabbau,Aspartylglukosaminurie,Fukosidose,Mannosidose,Sialidose[MukolipidoseI]";"E771"
2288;"SonstigeStörungendesGlykoproteinstoffwechsels";"E778"
2289;"StörungdesGlykoproteinstoffwechsels,nichtnäherbezeichnet";"E779"
2291;"ReineHypercholesterinämie,FamiliäreHypercholesterinämie,Hyperbetalipoproteinämie,HyperlipidämieGruppeA,HyperlipoproteinämieTypIIanachFredrickson";"E780"
2292;"ReineHypertriglyzeridämie,EndogeneHypertriglyzeridämie,Hyperlipidämie,GruppeB,HyperlipoproteinämieTypIVnachFredrickson";"E781"
2293;"GemischteHyperlipidämie,HyperbetalipoproteinämiemitPräbetalipoproteinämie,HypercholesterinämiemitendogenerHypertriglyzeridämie,HyperlipidämieGruppeC";"E782"
2294;"Hyperchylomikronämie,GemischteHypertriglyzeridämie,Hyperlipidämie,GruppeD,HyperlipoproteinämieTypIoderVnachFredrickson";"E783"
2295;"SonstigeHyperlipidämien,FamiliärekombinierteHyperlipidämie";"E784"
2296;"Hyperlipidämie,nichtnäherbezeichnet";"E785"
2297;"Lipoproteinmangel,A-Beta-Lipoproteinämie,High-density-Lipoproteinmangel,Hypoalphalipoproteinämie,Hypobetalipoproteinämie(familiär),Lezithin-Cholesterin-Azyltransferase-Mangel,Tangier-Krankheit";"E786"
2298;"SonstigeStörungendesLipoproteinstoffwechsels";"E788"
2299;"StörungdesLipoproteinstoffwechsels,nichtnäherbezeichnet";"E789"
2301;"HyperurikämieohneZeichenvonentzündlicherArthritisodertophischerGicht,AsymptomatischeHyperurikämie";"E790"
2302;"Lesch-Nyhan-Syndrom";"E791"
2303;"SonstigeStörungendesPurin-undPyrimidinstoffwechsels,HereditäreXanthinurie";"E798"
2304;"StörungdesPurin-undPyrimidinstoffwechsels,nichtnäherbezeichnet";"E799"
2306;"HereditäreerythropoetischePorphyrie,AngeboreneerythropoetischePorphyrie,ErythropoetischeProtoporphyrie";"E800"
2307;"Porphyriacutaneatarda";"E801"
2308;"SonstigePorphyrie,HereditäreKoproporphyrie,Porphyrie:akutintermittierend(hepatisch),o.n.A.";"E802"
2309;"DefektevonKatalaseundPeroxidase,Akatalasämie[Takahara-Syndrom][Akatalasie]";"E803"
2310;"Gilbert-Meulengracht-Syndrom";"E804"
2311;"Crigler-Najjar-Syndrom";"E805"
2312;"SonstigeStörungendesBilirubinstoffwechsels,Dubin-Johnson-Syndrom,Rotor-Syndrom";"E806"
2313;"StörungdesBilirubinstoffwechsels,nichtnäherbezeichnet";"E807"
2315;"StörungendesKupferstoffwechsels,Menkes-Syndrom(kinkyhair)(steelyhair),Wilson-Krankheit";"E830"
2316;"StörungendesEisenstoffwechsels,Hämochromatose";"E831"
2317;"StörungendesZinkstoffwechsels,Acrodermatitisenteropathica";"E832"
2318;"StörungendesPhosphorstoffwechsels,FamiliäreHypophosphatämie,Hypophosphatasie,MangelansaurerPhosphatase,Vitamin-D-resistente:Osteomalazie,Rachitis";"E833"
2319;"StörungendesMagnesiumstoffwechsels,Hypermagnesiämie,Hypomagnesiämie";"E834"
2320;"StörungendesKalziumstoffwechsels,FamiliärehypokalziurischeHyperkalziämie,IdiopathischeHyperkalziurie";"E835"
2321;"SonstigeStörungendesMineralstoffwechsels";"E838"
2322;"StörungdesMineralstoffwechsels,nichtnäherbezeichnet";"E839"
2324;"ZystischeFibrosemitLungenmanifestationen";"E840"
2325;"ZystischeFibrosemitDarmmanifestationen";"E841"
2326;"ZystischeFibrosemitsonstigenManifestationen,ZystischeFibrosemitkombiniertenManifestationen";"E848"
2327;"ZystischeFibrose,nichtnäherbezeichnet";"E849"
2329;"NichtneuropathischeheredofamiliäreAmyloidose,FamiliäresMittelmeerfieber,HereditäreamyloideNephropathie";"E850"
2330;"NeuropathischeheredofamiliäreAmyloidose,AmyloidePolyneuropathie(PortugiesischerTyp)";"E851"
2331;"HeredofamiliäreAmyloidose,nichtnäherbezeichnet";"E852"
2332;"SekundäresystemischeAmyloidose,AmyloidoseinVerbindungmitHämodialyse";"E853"
2333;"OrganbegrenzteAmyloidose,LokalisierteAmyloidose";"E854"
2334;"SonstigeAmyloidose";"E858"
2335;"Amyloidose,nichtnäherbezeichnet";"E859"
2336;"Volumenmangel,Dehydratation,DepletiondesPlasmavolumensoderderextrazellulärenFlüssigkeit,Hypovolämie";"E86"
2337;")ExsikkosemitDehydratationsgrad<=10%desKörpergewichts(Kinder<=16Jahre)";"E86x"
2338;")ExsikkosemitDehydratationsgrad>10%desKörpergewichts(Kinder<=16Jahre)";"E86x"
2339;")ExsikkosemitunbestimmtemDehydratationsgrad(Kinder<=16Jahre)";"E86x"
2341;"HyperosmolalitätundHypernatriämie,Natriumüberschuß,VermehrtesVorhandenseinvonNatrium";"E870"
2342;"HypoosmolalitätundHyponatriämie,Natriummangel";"E871"
2343;"Azidose,Azidose:Laktat-,metabolisch,respiratorisch,o.n.A.";"E872"
2344;"Alkalose.Alkalose:metabolisch,respiratorisch,o.n.A.";"E873"
2345;"GemischteStörungdesSäure-Basen-Gleichgewichts";"E874"
2346;"Hyperkaliämie,Kaliumüberschuß,VermehrtesVorhandenseinvonKalium";"E875"
2347;"Hypokaliämie,Kaliummangel";"E876"
2348;"Flüssigkeitsüberschuß";"E877"
2349;"SonstigeStörungendesWasser-undElektrolythaushaltes,anderenortsnichtklassifiziert,Hyperchlorämie,Hypochlorämie,StörungdesElektrolythaushalteso.n.A.";"E878"
2351;"StörungendesPlasmaprotein-Stoffwechsels,anderenortsnichtklassifiziert,(-1-Antitrypsinmangel,Bisalbuminämie";"E880"
2352;"Lipodystrophie,anderenortsnichtklassifiziert,Lipodystrophieo.n.A.";"E881"
2353;"Lipomatose,anderenortsnichtklassifiziert,Lipomatoseo.n.A.,Lipomatosisdolorosa[Dercum-Krankheit]";"E882"
14466;"Tumorlyse-Syndrom";"E883"
2354;"SonstigenäherbezeichneteStoffwechselstörungen,BenignesymmetrischeLipomatose[Launois-Bensaude-Adenolipomatose],Trimethylaminurie";"E888"
2355;"Stoffwechselstörung,nichtnäherbezeichnet";"E889"
2357;"HypothyreosenachmedizinischenMaßnahmen,HypothyreosenachBestrahlung,PostoperativeHypothyreose";"E890"
2358;"HypoinsulinämienachmedizinischenMaßnahmen,HyperglykämienachPankreatektomie,PostoperativeHypoinsulinämie";"E891"
2359;"HypoparathyreoidismusnachmedizinischenMaßnahmen,ParathyreopriveTetanie";"E892"
2360;"HypopituitarismusnachmedizinischenMaßnahmen,HypopituitarismusnachStrahlentherapie";"E893"
2361;"OvarialinsuffizienznachmedizinischenMaßnahmen";"E894"
2362;"TestikuläreUnterfunktionnachmedizinischenMaßnahmen";"E895"
2363;"Nebennierenrinden-(Nebennierenmark-)UnterfunktionnachmedizinischenMaßnahmen";"E896"
2364;"SonstigeendokrineoderStoffwechselstörungennachmedizinischenMaßnahmen";"E898"
2365;"EndokrineoderStoffwechselstörungnachmedizinischenMaßnahmen,nichtnäherbezeichnet";"E899"
2366;"Ernährungs-undStoffwechselstörungenbeianderenortsklassifiziertenKrankheiten";"E90"
2368;"DemenzbeiAlzheimer-Krankheit,mitfrühemBeginn(Typ2)(G30.0+)";"F000"
2369;"DemenzbeiAlzheimer-Krankheit,mitspätemBeginn(Typ1)(G30.1+)";"F001"
2370;"DemenzbeiAlzheimer-Krankheit,atypischeodergemischteForm(G30.8+),AtypischeDemenzvomAlzheimer-Typ";"F002"
2371;"DemenzbeiAlzheimer-Krankheit,nichtnäherbezeichnet(G30.9+)";"F009"
2373;"VaskuläreDemenzmitakutemBeginn";"F010"
2374;"Multiinfarkt-Demenz";"F011"
2375;"SubkortikalevaskuläreDemenz";"F012"
2376;"GemischtekortikaleundsubkortikalevaskuläreDemenz";"F013"
2377;"SonstigevaskuläreDemenz";"F018"
2378;"VaskuläreDemenz,nichtnäherbezeichnet";"F019"
2380;"DemenzbeiPick-Krankheit(G31.0+)";"F020"
2381;"DemenzbeiCreutzfeldt-Jakob-Krankheit(A81.0+)";"F021"
2382;"DemenzbeiChoreaHuntington(G10+)";"F022"
2383;"DemenzbeiprimäremParkinson-Syndrom(G20+)";"F023"
2384;"DemenzbeiHIV-Krankheit[HumaneImmundefizienz-Viruskrankheit](B22.0+)";"F024"
2385;"DemenzbeianderenortsklassifiziertenKrankheitsbildern";"F028"
